name,common_name
http://bio2rdf.org/omim:236200,HOMOCYSTINURIA DUE TO CYSTATHIONINE BETA-SYNTHASE DEFICIENCY
http://bio2rdf.org/omim:236250,"HOMOCYSTINURIA DUE TO DEFICIENCY OF N(5,10)-METHYLENETETRAHYDROFOLATE REDUCTASE ACTIVITY"
http://bio2rdf.org/omim:236270,"HOMOCYSTINURIA-MEGALOBLASTIC ANEMIA, cblE COMPLEMENTATION TYPE; HMAE"
http://bio2rdf.org/omim:237300,"CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO"
http://bio2rdf.org/omim:237310,N-ACETYLGLUTAMATE SYNTHASE DEFICIENCY; NAGSD
http://bio2rdf.org/omim:237500,DUBIN-JOHNSON SYNDROME; DJS
http://bio2rdf.org/omim:237900,"HYPERBILIRUBINEMIA, TRANSIENT FAMILIAL NEONATAL; HBLRTFN"
http://bio2rdf.org/omim:238320,"LEYDIG CELL HYPOPLASIA, TYPE I"
http://bio2rdf.org/omim:238600,"HYPERLIPOPROTEINEMIA, TYPE I"
http://bio2rdf.org/omim:238700,"HYPERLYSINEMIA, TYPE I"
http://bio2rdf.org/omim:238970,HYPERORNITHINEMIA-HYPERAMMONEMIA-HOMOCITRULLINURIA SYNDROME
http://bio2rdf.org/omim:240300,"AUTOIMMUNE POLYENDOCRINE SYNDROME, TYPE I, WITH OR WITHOUT REVERSIBLE METAPHYSEAL DYSPLASIA; APS1"
http://bio2rdf.org/omim:240600,"GLYCOGEN STORAGE DISEASE 0, LIVER; GSD0A"
http://bio2rdf.org/omim:240800,"HYPOGLYCEMIA, LEUCINE-INDUCED; LIH"
http://bio2rdf.org/omim:241200,"BARTTER SYNDROME, ANTENATAL, TYPE 2"
http://bio2rdf.org/omim:243000,"INDIFFERENCE TO PAIN, CONGENITAL, AUTOSOMAL RECESSIVE; CIP"
http://bio2rdf.org/omim:243300,"CHOLESTASIS, BENIGN RECURRENT INTRAHEPATIC, 1; BRIC1"
http://bio2rdf.org/omim:243500,ISOVALERIC ACIDEMIA; IVA
http://bio2rdf.org/omim:243700,"HYPER-IgE RECURRENT INFECTION SYNDROME, AUTOSOMAL RECESSIVE"
http://bio2rdf.org/omim:244200,HYPOGONADOTROPIC HYPOGONADISM 3 WITH OR WITHOUT ANOSMIA; HH3
http://bio2rdf.org/omim:245348,PYRUVATE DEHYDROGENASE E2 DEFICIENCY; PDHDD
http://bio2rdf.org/omim:245349,PYRUVATE DEHYDROGENASE E3-BINDING PROTEIN DEFICIENCY; PDHXD
http://bio2rdf.org/omim:245400,MITOCHONDRIAL DNA DEPLETION SYNDROME 9 (ENCEPHALOMYOPATHIC TYPE WITH METHYLMALONIC ACIDURIA)
http://bio2rdf.org/omim:246200,DONOHUE SYNDROME
http://bio2rdf.org/omim:246300,"LEPROSY, SUSCEPTIBILITY TO, 3; LPRS3"
http://bio2rdf.org/omim:248190,"HYPOMAGNESEMIA 5, RENAL, WITH OCULAR INVOLVEMENT; HOMG5"
http://bio2rdf.org/omim:248250,"HYPOMAGNESEMIA 3, RENAL; HOMG3"
http://bio2rdf.org/omim:248310,PLASMODIUM FALCIPARUM BLOOD INFECTION LEVEL
http://bio2rdf.org/omim:248500,"MANNOSIDOSIS, ALPHA B, LYSOSOMAL; MANSA"
http://bio2rdf.org/omim:248510,"MANNOSIDOSIS, BETA A, LYSOSOMAL; MANSB"
http://bio2rdf.org/omim:249100,FAMILIAL MEDITERRANEAN FEVER; FMF
http://bio2rdf.org/omim:249500,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 1; MRT1"
http://bio2rdf.org/omim:250100,METACHROMATIC LEUKODYSTROPHY
http://bio2rdf.org/omim:250250,CARTILAGE-HAIR HYPOPLASIA; CHH
http://bio2rdf.org/omim:250850,METHIONINE ADENOSYLTRANSFERASE DEFICIENCY
http://bio2rdf.org/omim:251000,METHYLMALONIC ACIDURIA DUE TO METHYLMALONYL-CoA MUTASE DEFICIENCY
http://bio2rdf.org/omim:251100,"METHYLMALONIC ACIDURIA, cblA TYPE"
http://bio2rdf.org/omim:251110,"METHYLMALONIC ACIDURIA, cblB TYPE"
http://bio2rdf.org/omim:251120,METHYLMALONYL-CoA EPIMERASE DEFICIENCY
http://bio2rdf.org/omim:251880,MITOCHONDRIAL DNA DEPLETION SYNDROME 3 (HEPATOCEREBRAL TYPE); MTDPS3
http://bio2rdf.org/omim:252010,MITOCHONDRIAL COMPLEX I DEFICIENCY
http://bio2rdf.org/omim:252011,MITOCHONDRIAL COMPLEX II DEFICIENCY
http://bio2rdf.org/omim:252150,"MOLYBDENUM COFACTOR DEFICIENCY, COMPLEMENTATION GROUP A; MOCODA"
http://bio2rdf.org/omim:252900,"MUCOPOLYSACCHARIDOSIS, TYPE IIIA; MPS3A"
http://bio2rdf.org/omim:252920,"MUCOPOLYSACCHARIDOSIS, TYPE IIIB; MPS3B"
http://bio2rdf.org/omim:252930,"MUCOPOLYSACCHARIDOSIS, TYPE IIIC; MPS3C"
http://bio2rdf.org/omim:252940,"MUCOPOLYSACCHARIDOSIS, TYPE IIID; MPS3D"
http://bio2rdf.org/omim:253000,"MUCOPOLYSACCHARIDOSIS, TYPE IVA; MPS4A"
http://bio2rdf.org/omim:253010,MUCOPOLYSACCHARIDOSIS TYPE IVB
http://bio2rdf.org/omim:253200,MUCOPOLYSACCHARIDOSIS TYPE VI; MPS6
http://bio2rdf.org/omim:253220,"MUCOPOLYSACCHARIDOSIS, TYPE VII; MPS7"
http://bio2rdf.org/omim:253300,"SPINAL MUSCULAR ATROPHY, TYPE I; SMA1"
http://bio2rdf.org/omim:253310,LETHAL CONGENITAL CONTRACTURE SYNDROME 1; LCCS1
http://bio2rdf.org/omim:254090,ULLRICH CONGENITAL MUSCULAR DYSTROPHY 1; UCMD1
http://bio2rdf.org/omim:254130,MIYOSHI MUSCULAR DYSTROPHY 1; MMD1
http://bio2rdf.org/omim:254200,MYASTHENIA GRAVIS; MG
http://bio2rdf.org/omim:254210,"MYASTHENIC SYNDROME, CONGENITAL, 6, PRESYNAPTIC; CMS6"
http://bio2rdf.org/omim:254300,"MYASTHENIC SYNDROME, CONGENITAL, 10; CMS10"
http://bio2rdf.org/omim:254500,"MYELOMA, MULTIPLE"
http://bio2rdf.org/omim:254770,"EPILEPSY, MYOCLONIC JUVENILE; EJM"
http://bio2rdf.org/omim:254780,MYOCLONIC EPILEPSY OF LAFORA
http://bio2rdf.org/omim:254800,MYOCLONIC EPILEPSY OF UNVERRICHT AND LUNDBORG
http://bio2rdf.org/omim:254900,"EPILEPSY, PROGRESSIVE MYOCLONIC, 4, WITH OR WITHOUT RENAL FAILURE"
http://bio2rdf.org/omim:255110,"CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, LATE-ONSET"
http://bio2rdf.org/omim:255120,CARNITINE PALMITOYLTRANSFERASE I DEFICIENCY
http://bio2rdf.org/omim:255200,"MYOPATHY, CENTRONUCLEAR, 2"
http://bio2rdf.org/omim:256000,LEIGH SYNDROME; LS
http://bio2rdf.org/omim:256030,NEMALINE MYOPATHY 2; NEM2
http://bio2rdf.org/omim:256300,"NEPHROTIC SYNDROME, TYPE 1; NPHS1"
http://bio2rdf.org/omim:256370,"NEPHROTIC SYNDROME, TYPE 4"
http://bio2rdf.org/omim:256450,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 1; HHF1"
http://bio2rdf.org/omim:256540,GALACTOSIALIDOSIS; GSL
http://bio2rdf.org/omim:256550,NEURAMINIDASE DEFICIENCY
http://bio2rdf.org/omim:256600,NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 2A
http://bio2rdf.org/omim:256730,"CEROID LIPOFUSCINOSIS, NEURONAL, 1; CLN1"
http://bio2rdf.org/omim:256731,"CEROID LIPOFUSCINOSIS, NEURONAL, 5; CLN5"
http://bio2rdf.org/omim:256800,"INSENSITIVITY TO PAIN, CONGENITAL, WITH ANHIDROSIS; CIPA"
http://bio2rdf.org/omim:256810,MITOCHONDRIAL DNA DEPLETION SYNDROME 6 (HEPATOCEREBRAL TYPE); MTDPS6
http://bio2rdf.org/omim:256840,"NEUROPATHY, HEREDITARY SENSORY, WITH SPASTIC PARAPLEGIA, AUTOSOMAL RECESSIVE"
http://bio2rdf.org/omim:257200,"NIEMANN-PICK DISEASE, TYPE A"
http://bio2rdf.org/omim:257270,"NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1B; CSNB1B"
http://bio2rdf.org/omim:258100,OGUCHI DISEASE 1
http://bio2rdf.org/omim:258450,"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL RECESSIVE 1; PEOB1"
http://bio2rdf.org/omim:258870,GYRATE ATROPHY OF CHOROID AND RETINA; GACR
http://bio2rdf.org/omim:259500,OSTEOGENIC SARCOMA
http://bio2rdf.org/omim:259730,"OSTEOPETROSIS, AUTOSOMAL RECESSIVE 3; OPTB3"
http://bio2rdf.org/omim:260300,"PARKINSON DISEASE 15, AUTOSOMAL RECESSIVE EARLY-ONSET; PARK15"
http://bio2rdf.org/omim:260400,SHWACHMAN-DIAMOND SYNDROME; SDS
http://bio2rdf.org/omim:260500,PAPILLOMA OF CHOROID PLEXUS; CPP
http://bio2rdf.org/omim:261515,D-BIFUNCTIONAL PROTEIN DEFICIENCY
http://bio2rdf.org/omim:261540,PETERS-PLUS SYNDROME
http://bio2rdf.org/omim:261550,"PERSISTENT MULLERIAN DUCT SYNDROME, TYPES I AND II; PMDS"
http://bio2rdf.org/omim:261600,PHENYLKETONURIA; PKU
http://bio2rdf.org/omim:261630,"HYPERPHENYLALANINEMIA, BH4-DEFICIENT, C"
http://bio2rdf.org/omim:261640,"HYPERPHENYLALANINEMIA, BH4-DEFICIENT, A; HPABH4A"
http://bio2rdf.org/omim:261670,GLYCOGEN STORAGE DISEASE X; GSD10
http://bio2rdf.org/omim:261740,"GLYCOGEN STORAGE DISEASE OF HEART, LETHAL CONGENITAL"
http://bio2rdf.org/omim:261750,GLYCOGEN STORAGE DISEASE IXb; GSD9B
http://bio2rdf.org/omim:262190,"PINEAL HYPERPLASIA, INSULIN-RESISTANT DIABETES MELLITUS, AND SOMATIC ABNORMALITIES"
http://bio2rdf.org/omim:262400,"ISOLATED GROWTH HORMONE DEFICIENCY, TYPE IA; IGHD1A"
http://bio2rdf.org/omim:262500,LARON SYNDROME
http://bio2rdf.org/omim:262600,"PITUITARY HORMONE DEFICIENCY, COMBINED, 2; CPHD2"
http://bio2rdf.org/omim:262650,KOWARSKI SYNDROME
http://bio2rdf.org/omim:262700,"PITUITARY HORMONE DEFICIENCY, COMBINED, 4; CPHD4"
http://bio2rdf.org/omim:263800,GITELMAN SYNDROME
http://bio2rdf.org/omim:264070,"HYPERPHENYLALANINEMIA, BH4-DEFICIENT, D"
http://bio2rdf.org/omim:264300,17-BETA HYDROXYSTEROID DEHYDROGENASE III DEFICIENCY
http://bio2rdf.org/omim:264350,"PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL RECESSIVE; PHA1B"
http://bio2rdf.org/omim:264470,PEROXISOMAL ACYL-CoA OXIDASE DEFICIENCY
http://bio2rdf.org/omim:264600,PSEUDOVAGINAL PERINEOSCROTAL HYPOSPADIAS; PPSH
http://bio2rdf.org/omim:264700,"VITAMIN D HYDROXYLATION-DEFICIENT RICKETS, TYPE 1A; VDDR1A"
http://bio2rdf.org/omim:266130,GLUTATHIONE SYNTHETASE DEFICIENCY; GSSD
http://bio2rdf.org/omim:266150,PYRUVATE CARBOXYLASE DEFICIENCY
http://bio2rdf.org/omim:266600,INFLAMMATORY BOWEL DISEASE 1; IBD1
http://bio2rdf.org/omim:267430,RENAL TUBULAR DYSGENESIS; RTD
http://bio2rdf.org/omim:267750,KNOBLOCH SYNDROME 1; KNO1
http://bio2rdf.org/omim:268000,RETINITIS PIGMENTOSA; RP
http://bio2rdf.org/omim:268100,ENHANCED S-CONE SYNDROME; ESCS
http://bio2rdf.org/omim:268800,SANDHOFF DISEASE
http://bio2rdf.org/omim:270400,SMITH-LEMLI-OPITZ SYNDROME; SLOS
http://bio2rdf.org/omim:270450,"INSULIN-LIKE GROWTH FACTOR I, RESISTANCE TO"
http://bio2rdf.org/omim:271245,MITOCHONDRIAL DNA DEPLETION SYNDROME 7 (HEPATOCEREBRAL TYPE)
http://bio2rdf.org/omim:272620,TARDIVE DYSKINESIA
http://bio2rdf.org/omim:272750,"GM2-GANGLIOSIDOSIS, AB VARIANT"
http://bio2rdf.org/omim:272800,TAY-SACHS DISEASE; TSD
http://bio2rdf.org/omim:273800,GLANZMANN THROMBASTHENIA; GT
http://bio2rdf.org/omim:274300,"THYROID HORMONE RESISTANCE, GENERALIZED, AUTOSOMAL RECESSIVE; GRTH"
http://bio2rdf.org/omim:275000,"GRAVES DISEASE, SUSCEPTIBILITY TO, 1; GRD1"
http://bio2rdf.org/omim:276300,MISMATCH REPAIR CANCER SYNDROME; MMRCS
http://bio2rdf.org/omim:276600,"TYROSINEMIA, TYPE II; TYRSN2"
http://bio2rdf.org/omim:276700,"TYROSINEMIA, TYPE I; TYRSN1"
http://bio2rdf.org/omim:276710,"TYROSINEMIA, TYPE III; TYRSN3"
http://bio2rdf.org/omim:276950,VACTERL ASSOCIATION WITH HYDROCEPHALUS
http://bio2rdf.org/omim:277380,"METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, cblF TYPE"
http://bio2rdf.org/omim:277400,"METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, cblC TYPE"
http://bio2rdf.org/omim:277410,"METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, cblD TYPE"
http://bio2rdf.org/omim:277440,"VITAMIN D-DEPENDENT RICKETS, TYPE 2A; VDDR2A"
http://bio2rdf.org/omim:277480,"VON WILLEBRAND DISEASE, TYPE 3; VWD3"
http://bio2rdf.org/omim:277580,"WAARDENBURG SYNDROME, TYPE 4A"
http://bio2rdf.org/omim:278300,"XANTHINURIA, TYPE I"
http://bio2rdf.org/omim:300004,"CORPUS CALLOSUM, AGENESIS OF, WITH ABNORMAL GENITALIA"
http://bio2rdf.org/omim:300029,RETINITIS PIGMENTOSA 3; RP3
http://bio2rdf.org/omim:300049,"HETEROTOPIA, PERIVENTRICULAR, X-LINKED DOMINANT"
http://bio2rdf.org/omim:300055,"MENTAL RETARDATION, X-LINKED, SYNDROMIC 13; MRXS13"
http://bio2rdf.org/omim:300068,ANDROGEN INSENSITIVITY SYNDROME; AIS
http://bio2rdf.org/omim:300069,
http://bio2rdf.org/omim:300071,"NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2A; CSNB2A"
http://bio2rdf.org/omim:300088,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 9; EIEE9"
http://bio2rdf.org/omim:300143,"MENTAL RETARDATION, X-LINKED 21"
http://bio2rdf.org/omim:300210,"MENTAL RETARDATION, X-LINKED 58; MRX58"
http://bio2rdf.org/omim:300243,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, CHRISTIANSON TYPE; MRXSCH"
http://bio2rdf.org/omim:300260,LUBS X-LINKED MENTAL RETARDATION SYNDROME; MRXSL
http://bio2rdf.org/omim:300271,"MENTAL RETARDATION, X-LINKED 72; MRX72"
http://bio2rdf.org/omim:300301,"ECTODERMAL DYSPLASIA, ANHIDROTIC, WITH IMMUNODEFICIENCY, OSTEOPETROSIS, AND LYMPHEDEMA; OLEDAID"
http://bio2rdf.org/omim:300352,CEREBRAL CREATINE DEFICIENCY SYNDROME 1; CCDS1
http://bio2rdf.org/omim:300387,"MENTAL RETARDATION, X-LINKED 63; MRX63"
http://bio2rdf.org/omim:300400,"SEVERE COMBINED IMMUNODEFICIENCY, X-LINKED; SCIDX1"
http://bio2rdf.org/omim:300419,"MENTAL RETARDATION, X-LINKED, WITH OR WITHOUT SEIZURES, ARX-RELATED; MRXARX"
http://bio2rdf.org/omim:300423,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, HEDERA TYPE; MRXSH"
http://bio2rdf.org/omim:300434,STOCCO DOS SANTOS X-LINKED MENTAL RETARDATION SYNDROME
http://bio2rdf.org/omim:300436,"MENTAL RETARDATION, X-LINKED 46; MRX46"
http://bio2rdf.org/omim:300448,ALPHA-THALASSEMIA MYELODYSPLASIA SYNDROME; ATMDS
http://bio2rdf.org/omim:300455,"RETINITIS PIGMENTOSA, X-LINKED, AND SINORESPIRATORY INFECTIONS, WITH OR WITHOUT DEAFNESS"
http://bio2rdf.org/omim:300476,"CONE-ROD DYSTROPHY, X-LINKED, 3; CORDX3"
http://bio2rdf.org/omim:300486,"MENTAL RETARDATION, X-LINKED, WITH CEREBELLAR HYPOPLASIA AND DISTINCTIVE FACIAL APPEARANCE"
http://bio2rdf.org/omim:300489,"SPINAL MUSCULAR ATROPHY, DISTAL, X-LINKED 3; SMAX3"
http://bio2rdf.org/omim:300491,"EPILEPSY, X-LINKED, WITH VARIABLE LEARNING DISABILITIES AND BEHAVIOR DISORDERS"
http://bio2rdf.org/omim:300495,"AUTISM, SUSCEPTIBILITY TO, X-LINKED 2; AUTSX2"
http://bio2rdf.org/omim:300498,"MENTAL RETARDATION, X-LINKED 45; MRX45"
http://bio2rdf.org/omim:300510,OVARIAN DYSGENESIS 2; ODG2
http://bio2rdf.org/omim:300511,PREMATURE OVARIAN FAILURE 2A; POF2A
http://bio2rdf.org/omim:300534,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, CLAES-JENSEN TYPE; MRXSCJ"
http://bio2rdf.org/omim:300558,"MENTAL RETARDATION, X-LINKED 30; MRX30"
http://bio2rdf.org/omim:300559,"GLYCOGEN STORAGE DISEASE, TYPE IXd; GSD9D"
http://bio2rdf.org/omim:300577,"MENTAL RETARDATION, X-LINKED 91; MRX91"
http://bio2rdf.org/omim:300604,PREMATURE OVARIAN FAILURE 2B; POF2B
http://bio2rdf.org/omim:300607,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 8; EIEE8"
http://bio2rdf.org/omim:300615,BRUNNER SYNDROME
http://bio2rdf.org/omim:300633,"HYPOSPADIAS 1, X-LINKED; HYSP1"
http://bio2rdf.org/omim:300635,"LYMPHOPROLIFERATIVE SYNDROME, X-LINKED, 2; XLP2"
http://bio2rdf.org/omim:300643,"ROLANDIC EPILEPSY, MENTAL RETARDATION, AND SPEECH DYSPRAXIA, X-LINKED; RESDX"
http://bio2rdf.org/omim:300653,PHOSPHOGLYCERATE KINASE 1 DEFICIENCY
http://bio2rdf.org/omim:300672,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 2; EIEE2"
http://bio2rdf.org/omim:300699,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, WU TYPE; MRXSW"
http://bio2rdf.org/omim:300705,CHROMOSOME Xp11.22 DUPLICATION SYNDROME
http://bio2rdf.org/omim:300716,"MENTAL RETARDATION, X-LINKED 95; MRX95"
http://bio2rdf.org/omim:300749,MENTAL RETARDATION AND MICROCEPHALY WITH PONTINE AND CEREBELLAR HYPOPLASIA; MICPCH
http://bio2rdf.org/omim:300758,"HYPOSPADIAS 2, X-LINKED; HYSP2"
http://bio2rdf.org/omim:300802,"MENTAL RETARDATION, X-LINKED 96"
http://bio2rdf.org/omim:300807,"THROMBOPHILIA, X-LINKED, DUE TO FACTOR IX DEFECT; THPH8"
http://bio2rdf.org/omim:300831,CK SYNDROME
http://bio2rdf.org/omim:300834,"MACULAR DEGENERATION, X-LINKED ATROPHIC"
http://bio2rdf.org/omim:300844,"MENTAL RETARDATION, X-LINKED 19; MRX19"
http://bio2rdf.org/omim:300848,"MENTAL RETARDATION, X-LINKED 89; MRX89"
http://bio2rdf.org/omim:300849,"MENTAL RETARDATION, X-LINKED 41; MRX41"
http://bio2rdf.org/omim:300850,"MENTAL RETARDATION, X-LINKED 90; MRX90"
http://bio2rdf.org/omim:300852,"MENTAL RETARDATION, X-LINKED 88; MRX88"
http://bio2rdf.org/omim:300908,"ANEMIA, NONSPHEROCYTIC HEMOLYTIC, DUE TO G6PD DEFICIENCY"
http://bio2rdf.org/omim:301000,WISKOTT-ALDRICH SYNDROME; WAS
http://bio2rdf.org/omim:301040,"ALPHA-THALASSEMIA/MENTAL RETARDATION SYNDROME, X-LINKED; ATRX"
http://bio2rdf.org/omim:301500,FABRY DISEASE
http://bio2rdf.org/omim:301700,ANOSMIA
http://bio2rdf.org/omim:301900,BORJESON-FORSSMAN-LEHMANN SYNDROME; BFLS
http://bio2rdf.org/omim:302045,"CARDIOMYOPATHY, DILATED, 3B; CMD3B"
http://bio2rdf.org/omim:302200,CATARACT 40; CTRCT40
http://bio2rdf.org/omim:302800,"CHARCOT-MARIE-TOOTH DISEASE, X-LINKED DOMINANT, 1; CMTX1"
http://bio2rdf.org/omim:304020,"CONE-ROD DYSTROPHY, X-LINKED, 1; CORDX1"
http://bio2rdf.org/omim:304110,CRANIOFRONTONASAL SYNDROME; CFNS
http://bio2rdf.org/omim:304790,"IMMUNODYSREGULATION, POLYENDOCRINOPATHY, AND ENTEROPATHY, X-LINKED; IPEX"
http://bio2rdf.org/omim:304800,"DIABETES INSIPIDUS, NEPHROGENIC, X-LINKED"
http://bio2rdf.org/omim:306000,GLYCOGEN STORAGE DISEASE IXa1
http://bio2rdf.org/omim:306400,"GRANULOMATOUS DISEASE, CHRONIC, X-LINKED; CGD"
http://bio2rdf.org/omim:306700,HEMOPHILIA A; HEMA
http://bio2rdf.org/omim:306900,HEMOPHILIA B; HEMB
http://bio2rdf.org/omim:307000,HYDROCEPHALUS DUE TO CONGENITAL STENOSIS OF AQUEDUCT OF SYLVIUS; HSAS
http://bio2rdf.org/omim:307200,"ISOLATED GROWTH HORMONE DEFICIENCY, TYPE III; IGHD3"
http://bio2rdf.org/omim:308100,"ICHTHYOSIS, X-LINKED; XLI"
http://bio2rdf.org/omim:308230,"IMMUNODEFICIENCY WITH HYPER-IgM, TYPE 1; HIGM1"
http://bio2rdf.org/omim:308240,"LYMPHOPROLIFERATIVE SYNDROME, X-LINKED, 1; XLP1"
http://bio2rdf.org/omim:308300,INCONTINENTIA PIGMENTI; IP
http://bio2rdf.org/omim:308350,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 1; EIEE1"
http://bio2rdf.org/omim:308700,HYPOGONADOTROPIC HYPOGONADISM 1 WITH OR WITHOUT ANOSMIA; HH1
http://bio2rdf.org/omim:308930,
http://bio2rdf.org/omim:309500,RENPENNING SYNDROME 1; RENS1
http://bio2rdf.org/omim:309510,PARTINGTON X-LINKED MENTAL RETARDATION SYNDROME; PRTS
http://bio2rdf.org/omim:309530,"MENTAL RETARDATION, X-LINKED 1; MRX1"
http://bio2rdf.org/omim:309548,"MENTAL RETARDATION, X-LINKED, ASSOCIATED WITH FRAGILE SITE FRAXE"
http://bio2rdf.org/omim:309549,"MENTAL RETARDATION, X-LINKED 9; MRX9"
http://bio2rdf.org/omim:309580,"MENTAL RETARDATION-HYPOTONIC FACIES SYNDROME, X-LINKED, 1; MRXHF1"
http://bio2rdf.org/omim:309583,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, SNYDER-ROBINSON TYPE; MRXSSR"
http://bio2rdf.org/omim:309900,"MUCOPOLYSACCHARIDOSIS, TYPE II; MPS2"
http://bio2rdf.org/omim:310400,"MYOPATHY, CENTRONUCLEAR, X-LINKED"
http://bio2rdf.org/omim:310500,"NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1A"
http://bio2rdf.org/omim:311070,"CHARCOT-MARIE-TOOTH DISEASE, X-LINKED RECESSIVE, 5; CMTX5"
http://bio2rdf.org/omim:311250,"ORNITHINE TRANSCARBAMYLASE DEFICIENCY, HYPERAMMONEMIA DUE TO"
http://bio2rdf.org/omim:311360,PREMATURE OVARIAN FAILURE 1; POF1
http://bio2rdf.org/omim:312000,"PANHYPOPITUITARISM, X-LINKED; PHPX"
http://bio2rdf.org/omim:312170,PYRUVATE DEHYDROGENASE E1-ALPHA DEFICIENCY; PDHAD
http://bio2rdf.org/omim:312300,"ANDROGEN INSENSITIVITY, PARTIAL; PAIS"
http://bio2rdf.org/omim:312600,RETINITIS PIGMENTOSA 2; RP2
http://bio2rdf.org/omim:312863,"COMBINED IMMUNODEFICIENCY, X-LINKED; CIDX"
http://bio2rdf.org/omim:314250,"DYSTONIA 3, TORSION, X-LINKED; DYT3"
http://bio2rdf.org/omim:314390,"VACTERL ASSOCIATION, X-LINKED, WITH OR WITHOUT HYDROCEPHALUS; VACTERLX"
http://bio2rdf.org/omim:500001,LEBER OPTIC ATROPHY AND DYSTONIA
http://bio2rdf.org/omim:530000,KEARNS-SAYRE SYNDROME; KSS
http://bio2rdf.org/omim:535000,LEBER OPTIC ATROPHY
http://bio2rdf.org/omim:540000,"MITOCHONDRIAL MYOPATHY, ENCEPHALOPATHY, LACTIC ACIDOSIS, AND STROKE-LIKE EPISODES; MELAS"
http://bio2rdf.org/omim:545000,MYOCLONIC EPILEPSY ASSOCIATED WITH RAGGED-RED FIBERS; MERRF
http://bio2rdf.org/omim:600059,RETINITIS PIGMENTOSA 13; RP13
http://bio2rdf.org/omim:600081,"VITAMIN D HYDROXYLATION-DEFICIENT RICKETS, TYPE 1B; VDDR1B"
http://bio2rdf.org/omim:600105,RETINITIS PIGMENTOSA 12; RP12
http://bio2rdf.org/omim:600116,"PARKINSON DISEASE 2, AUTOSOMAL RECESSIVE JUVENILE; PARK2"
http://bio2rdf.org/omim:600132,RETINITIS PIGMENTOSA 14; RP14
http://bio2rdf.org/omim:600138,RETINITIS PIGMENTOSA 11; RP11
http://bio2rdf.org/omim:600143,"CEROID LIPOFUSCINOSIS, NEURONAL, 8; CLN8"
http://bio2rdf.org/omim:600155,"HIRSCHSPRUNG DISEASE, SUSCEPTIBILITY TO, 2; HSCR2"
http://bio2rdf.org/omim:600224,SPINOCEREBELLAR ATAXIA 5; SCA5
http://bio2rdf.org/omim:600274,FRONTOTEMPORAL DEMENTIA; FTD
http://bio2rdf.org/omim:600334,"TIBIAL MUSCULAR DYSTROPHY, TARDIVE"
http://bio2rdf.org/omim:600496,"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 3; MODY3"
http://bio2rdf.org/omim:600501,ABCD SYNDROME; ABCDS
http://bio2rdf.org/omim:600513,"EPILEPSY, NOCTURNAL FRONTAL LOBE, 1; ENFL1"
http://bio2rdf.org/omim:600625,OROFACIAL CLEFT 11; OFC11
http://bio2rdf.org/omim:600634,"PITUITARY ADENOMA, PROLACTIN-SECRETING"
http://bio2rdf.org/omim:600649,"CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, INFANTILE"
http://bio2rdf.org/omim:600737,"INCLUSION BODY MYOPATHY 2, AUTOSOMAL RECESSIVE; IBM2"
http://bio2rdf.org/omim:600794,"NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE VA; HMN5A"
http://bio2rdf.org/omim:600795,"FRONTOTEMPORAL DEMENTIA, CHROMOSOME 3-LINKED; FTD3"
http://bio2rdf.org/omim:600803,GALLBLADDER DISEASE 1; GBD1
http://bio2rdf.org/omim:600807,"ASTHMA, SUSCEPTIBILITY TO"
http://bio2rdf.org/omim:600852,RETINITIS PIGMENTOSA 17; RP17
http://bio2rdf.org/omim:600881,"CATARACT 10, MULTIPLE TYPES; CTRCT10"
http://bio2rdf.org/omim:600882,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2B; CMT2B"
http://bio2rdf.org/omim:600886,HYPERFERRITINEMIA WITH OR WITHOUT CATARACT
http://bio2rdf.org/omim:600919,"CARDIAC ARRHYTHMIA, ANKYRIN-B-RELATED"
